# 现代汉语语料库汉字频率表
# 语料规模：2000万字 ，只列入出现次数大于5次的字
# 制作：www.cncorpus.org 语料库在线网站
汉字,排名,出现次数,频率（%）,累积频率（%）
斑,1926,587.0,0.0038,96.97620000000019
浩,1927,586.0,0.0038,96.98000000000019
盒,1928,585.0,0.0038,96.98380000000019
遥,1929,585.0,0.0038,96.98760000000019
颤,1930,584.0,0.0038,96.99140000000018
扮,1931,583.0,0.0037,96.99510000000018
扯,1932,581.0,0.0037,97.00620000000016
颈,1933,581.0,0.0037,97.00250000000017
玲,1934,581.0,0.0037,96.99880000000017
丑,1935,576.0,0.0037,97.00990000000016
摊,1936,576.0,0.0037,97.01360000000015
桑,1937,575.0,0.0037,97.01730000000015
盗,1938,575.0,0.0037,97.02100000000014
柏,1939,574.0,0.0037,97.03210000000013
唉,1940,574.0,0.0037,97.02470000000014
戒,1941,574.0,0.0037,97.02840000000013
凌,1942,573.0,0.0037,97.03950000000012
羽,1943,573.0,0.0037,97.03580000000012
胁,1944,572.0,0.0037,97.04320000000011
捷,1945,570.0,0.0037,97.04690000000011
皱,1946,570.0,0.0037,97.0506000000001
堡,1947,568.0,0.0037,97.0543000000001
嚷,1948,567.0,0.0036,97.0579000000001
挣,1949,567.0,0.0036,97.06150000000011
淋,1950,566.0,0.0036,97.06510000000011
陵,1951,566.0,0.0036,97.06870000000012
彭,1952,564.0,0.0036,97.07230000000013
茂,1953,564.0,0.0036,97.07590000000013
吊,1954,562.0,0.0036,97.07950000000014
愁,1955,561.0,0.0036,97.08310000000014
巡,1956,560.0,0.0036,97.08670000000015
寸,1957,558.0,0.0036,97.09390000000016
纱,1958,558.0,0.0036,97.09750000000017
惑,1959,558.0,0.0036,97.09030000000016
董,1960,557.0,0.0036,97.10110000000017
勾,1961,556.0,0.0036,97.10470000000018
昂,1962,555.0,0.0036,97.10830000000018
阐,1963,555.0,0.0036,97.11190000000019
纬,1964,554.0,0.0036,97.1155000000002
逢,1965,554.0,0.0036,97.1191000000002
披,1966,552.0,0.0036,97.12630000000021
恼,1967,552.0,0.0036,97.12270000000021
佩,1968,551.0,0.0035,97.12980000000022
妥,1969,548.0,0.0035,97.13330000000022
萄,1970,548.0,0.0035,97.13680000000022
迈,1971,547.0,0.0035,97.15080000000023
坛,1972,547.0,0.0035,97.14030000000022
署,1973,547.0,0.0035,97.14730000000023
姨,1974,547.0,0.0035,97.15430000000023
肾,1975,547.0,0.0035,97.14380000000023
仲,1976,545.0,0.0035,97.15780000000024
邀,1977,544.0,0.0035,97.16130000000024
莱,1978,544.0,0.0035,97.16480000000024
辽,1979,544.0,0.0035,97.16830000000024
阀,1980,543.0,0.0035,97.17180000000025
猜,1981,541.0,0.0035,97.17530000000025
弥,1982,541.0,0.0035,97.17880000000025
瞪,1983,540.0,0.0035,97.18230000000025
韩,1984,539.0,0.0035,97.18580000000026
臭,1985,539.0,0.0035,97.18930000000026
脖,1986,539.0,0.0035,97.19280000000026
掏,1987,535.0,0.0034,97.19620000000026
妨,1988,535.0,0.0034,97.19960000000026
燥,1989,534.0,0.0034,97.20300000000026
酷,1990,534.0,0.0034,97.20640000000026
蚁,1991,533.0,0.0034,97.20980000000026
鸿,1992,532.0,0.0034,97.21320000000026
棚,1993,531.0,0.0034,97.21660000000026
芦,1994,531.0,0.0034,97.22000000000025
漏,1995,531.0,0.0034,97.22340000000025
凯,1996,531.0,0.0034,97.22680000000025
浸,1997,530.0,0.0034,97.23020000000025
舰,1998,530.0,0.0034,97.23360000000025
狱,1999,529.0,0.0034,97.23700000000025
踪,2000,528.0,0.0034,97.24040000000025
氛,2001,528.0,0.0034,97.24380000000025
摘,2002,528.0,0.0034,97.24720000000025
御,2003,526.0,0.0034,97.25060000000025
蔡,2004,525.0,0.0034,97.25400000000025
扔,2005,524.0,0.0034,97.25740000000025
硝,2006,524.0,0.0034,97.26080000000024
裕,2007,523.0,0.0034,97.26420000000024
氨,2008,522.0,0.0034,97.26760000000024
竭,2009,522.0,0.0034,97.27100000000024
蚕,2010,521.0,0.0034,97.27440000000024
疯,2011,521.0,0.0034,97.27780000000024
坑,2012,521.0,0.0034,97.28120000000024
愉,2013,521.0,0.0034,97.28460000000024
矮,2014,520.0,0.0033,97.28790000000023
嘉,2015,520.0,0.0033,97.29120000000023
掠,2016,519.0,0.0033,97.30110000000022
泄,2017,519.0,0.0033,97.29450000000023
叉,2018,519.0,0.0033,97.29780000000022
渴,2019,517.0,0.0033,97.30440000000021
冶,2020,517.0,0.0033,97.30770000000021
囊,2021,515.0,0.0033,97.3110000000002
辣,2022,514.0,0.0033,97.3143000000002
菊,2023,511.0,0.0033,97.3176000000002
凑,2024,511.0,0.0033,97.3209000000002
歇,2025,510.0,0.0033,97.32420000000019
嘻,2026,510.0,0.0033,97.32750000000019
雇,2027,509.0,0.0033,97.33080000000018
婴,2028,508.0,0.0033,97.33740000000017
泌,2029,508.0,0.0033,97.34070000000017
痕,2030,508.0,0.0033,97.33410000000018
亭,2031,506.0,0.0033,97.35060000000016
跌,2032,506.0,0.0033,97.34730000000016
夕,2033,506.0,0.0033,97.34400000000016
册,2034,505.0,0.0032,97.35380000000016
螺,2035,505.0,0.0032,97.35700000000017
贮,2036,505.0,0.0032,97.36020000000018
淀,2037,504.0,0.0032,97.36660000000019
贪,2038,504.0,0.0032,97.3698000000002
庞,2039,504.0,0.0032,97.36340000000018
铝,2040,503.0,0.0032,97.3730000000002
砖,2041,503.0,0.0032,97.37620000000021
僚,2042,502.0,0.0032,97.37940000000022
涛,2043,502.0,0.0032,97.38260000000022
耶,2044,502.0,0.0032,97.38580000000023
艳,2045,502.0,0.0032,97.38900000000024
玛,2046,501.0,0.0032,97.39220000000024
拆,2047,500.0,0.0032,97.39540000000025
绵,2048,500.0,0.0032,97.39860000000026
遮,2049,499.0,0.0032,97.41140000000028
慎,2050,499.0,0.0032,97.40180000000026
贾,2051,499.0,0.0032,97.40500000000027
贤,2052,499.0,0.0032,97.40820000000028
糟,2053,498.0,0.0032,97.4178000000003
鹿,2054,498.0,0.0032,97.4210000000003
霸,2055,498.0,0.0032,97.41460000000029
匹,2056,497.0,0.0032,97.42420000000031
挡,2057,496.0,0.0032,97.43380000000033
舱,2058,496.0,0.0032,97.42740000000032
咳,2059,496.0,0.0032,97.43060000000033
雀,2060,495.0,0.0032,97.43700000000034
赴,2061,494.0,0.0032,97.44020000000035
蚀,2062,493.0,0.0032,97.44340000000035
咽,2063,492.0,0.0032,97.45300000000037
饥,2064,492.0,0.0032,97.44980000000037
鹰,2065,492.0,0.0032,97.44660000000036
询,2066,490.0,0.0032,97.46260000000039
嘿,2067,490.0,0.0032,97.45620000000038
函,2068,490.0,0.0032,97.45940000000039
堪,2069,489.0,0.0031,97.4657000000004
嗓,2070,488.0,0.0031,97.4719000000004
嫩,2071,488.0,0.0031,97.4750000000004
晴,2072,488.0,0.0031,97.4688000000004
蹲,2073,487.0,0.0031,97.48430000000042
辖,2074,487.0,0.0031,97.48740000000042
豫,2075,487.0,0.0031,97.48120000000041
酬,2076,487.0,0.0031,97.47810000000041
剖,2077,484.0,0.0031,97.49050000000042
钾,2078,484.0,0.0031,97.49360000000043
尸,2079,483.0,0.0031,97.49980000000043
胚,2080,483.0,0.0031,97.49670000000043
悔,2081,482.0,0.0031,97.50910000000044
雌,2082,482.0,0.0031,97.50600000000044
哦,2083,482.0,0.0031,97.50290000000044
惩,2084,481.0,0.0031,97.51220000000045
漆,2085,481.0,0.0031,97.51530000000045
篮,2086,480.0,0.0031,97.51840000000045
链,2087,480.0,0.0031,97.52150000000046
筋,2088,479.0,0.0031,97.52460000000046
摔,2089,477.0,0.0031,97.52770000000046
遂,2090,477.0,0.0031,97.53080000000047
叠,2091,476.0,0.0031,97.53390000000047
霍,2092,475.0,0.0031,97.53700000000048
垄,2093,475.0,0.0031,97.54010000000048
匪,2094,475.0,0.0031,97.54320000000048
侯,2095,475.0,0.0031,97.54630000000049
巾,2096,473.0,0.003,97.55230000000049
贞,2097,473.0,0.003,97.54930000000049
丘,2098,472.0,0.003,97.55530000000049
滞,2099,471.0,0.003,97.55830000000049
洒,2100,471.0,0.003,97.56130000000049
纽,2101,471.0,0.003,97.56430000000049
蓬,2102,471.0,0.003,97.56730000000049
浙,2103,470.0,0.003,97.57030000000049
潘,2104,470.0,0.003,97.57330000000049
娜,2105,469.0,0.003,97.57630000000049
矩,2106,467.0,0.003,97.57930000000049
闯,2107,466.0,0.003,97.58530000000049
盼,2108,466.0,0.003,97.58230000000049
叛,2109,465.0,0.003,97.58830000000049
履,2110,464.0,0.003,97.59130000000049
霞,2111,464.0,0.003,97.59430000000049
菲,2112,463.0,0.003,97.60630000000049
瞬,2113,463.0,0.003,97.60330000000049
奸,2114,463.0,0.003,97.60030000000049
砍,2115,463.0,0.003,97.59730000000049
敦,2116,462.0,0.003,97.60930000000049
浆,2117,462.0,0.003,97.61230000000049
儒,2118,460.0,0.003,97.61530000000049
拓,2119,460.0,0.003,97.61830000000049
僧,2120,460.0,0.003,97.62130000000049
棋,2121,460.0,0.003,97.62430000000049
芬,2122,459.0,0.003,97.62730000000049
俺,2123,459.0,0.003,97.63030000000049
慈,2124,459.0,0.003,97.63330000000049
萧,2125,458.0,0.0029,97.63910000000048
蛮,2126,458.0,0.0029,97.63620000000049
郊,2127,457.0,0.0029,97.64200000000048
勉,2128,455.0,0.0029,97.65070000000047
钉,2129,455.0,0.0029,97.64490000000048
缠,2130,455.0,0.0029,97.64780000000047
盯,2131,453.0,0.0029,97.65360000000047
吾,2132,453.0,0.0029,97.65650000000046
咕,2133,453.0,0.0029,97.65940000000046
膨,2134,452.0,0.0029,97.66230000000046
堵,2135,451.0,0.0029,97.66520000000045
卜,2136,450.0,0.0029,97.66810000000045
扁,2137,450.0,0.0029,97.67100000000045
葛,2138,449.0,0.0029,97.67390000000044
哟,2139,449.0,0.0029,97.68260000000043
寡,2140,449.0,0.0029,97.68550000000043
鄂,2141,449.0,0.0029,97.67680000000044
驰,2142,449.0,0.0029,97.67970000000044
桶,2143,448.0,0.0029,97.68840000000043
晒,2144,448.0,0.0029,97.69130000000042
慕,2145,447.0,0.0029,97.69420000000042
栏,2146,446.0,0.0029,97.69710000000042
霜,2147,446.0,0.0029,97.70000000000041
谊,2148,446.0,0.0029,97.70290000000041
哇,2149,444.0,0.0029,97.70580000000041
畴,2150,443.0,0.0028,97.7114000000004
隙,2151,443.0,0.0028,97.7086000000004
孝,2152,442.0,0.0028,97.71420000000039
押,2153,442.0,0.0028,97.71700000000038
竖,2154,441.0,0.0028,97.71980000000038
喉,2155,440.0,0.0028,97.72260000000037
欠,2156,440.0,0.0028,97.72540000000036
衫,2157,440.0,0.0028,97.72820000000036
吕,2158,440.0,0.0028,97.73100000000035
旬,2159,440.0,0.0028,97.73380000000034
韵,2160,440.0,0.0028,97.73660000000034
霉,2161,439.0,0.0028,97.73940000000033
邪,2162,438.0,0.0028,97.74780000000031
孕,2163,438.0,0.0028,97.7534000000003
穆,2164,438.0,0.0028,97.7506000000003
硅,2165,438.0,0.0028,97.74500000000032
峡,2166,438.0,0.0028,97.74220000000032
湘,2167,436.0,0.0028,97.76180000000028
澳,2168,436.0,0.0028,97.75620000000029
羞,2169,436.0,0.0028,97.75900000000028
惧,2170,435.0,0.0028,97.76460000000027
慨,2171,435.0,0.0028,97.76740000000026
穴,2172,433.0,0.0028,97.77020000000026
捞,2173,433.0,0.0028,97.77300000000025
辱,2174,433.0,0.0028,97.77580000000025
棍,2175,432.0,0.0028,97.77860000000024
撑,2176,432.0,0.0028,97.78140000000023
炕,2177,432.0,0.0028,97.78420000000023
窄,2178,431.0,0.0028,97.78700000000022
崖,2179,431.0,0.0028,97.7954000000002
俱,2180,431.0,0.0028,97.7982000000002
宅,2181,431.0,0.0028,97.7926000000002
陕,2182,431.0,0.0028,97.78980000000021
爽,2183,430.0,0.0028,97.80100000000019
鹅,2184,430.0,0.0028,97.80380000000018
晰,2185,430.0,0.0028,97.80660000000017
０,2186,428.0,0.0028,97.80940000000017
巢,2187,428.0,0.0028,97.81220000000016
绒,2188,428.0,0.0028,97.81500000000015
疫,2189,428.0,0.0028,97.81780000000015
茎,2190,427.0,0.0027,97.82050000000015
苹,2191,427.0,0.0027,97.82320000000016
捧,2192,426.0,0.0027,97.82590000000016
忌,2193,426.0,0.0027,97.82860000000016
搏,2194,426.0,0.0027,97.83130000000017
奈,2195,424.0,0.0027,97.83400000000017
躯,2196,424.0,0.0027,97.83670000000018
惹,2197,424.0,0.0027,97.83940000000018
焰,2198,424.0,0.0027,97.84210000000019
岂,2199,423.0,0.0027,97.84480000000019
甫,2200,423.0,0.0027,97.8475000000002
艾,2201,421.0,0.0027,97.8502000000002
拦,2202,421.0,0.0027,97.8529000000002
趁,2203,421.0,0.0027,97.85560000000021
缚,2204,421.0,0.0027,97.85830000000021
祸,2205,420.0,0.0027,97.86640000000023
橡,2206,420.0,0.0027,97.86100000000022
碧,2207,420.0,0.0027,97.86370000000022
卑,2208,420.0,0.0027,97.86910000000023
攀,2209,419.0,0.0027,97.87180000000023
饼,2210,417.0,0.0027,97.87450000000024
蔬,2211,416.0,0.0027,97.87720000000024
譬,2212,416.0,0.0027,97.87990000000025
灶,2213,415.0,0.0027,97.88260000000025
赔,2214,414.0,0.0027,97.89070000000027
粪,2215,414.0,0.0027,97.89340000000027
颠,2216,414.0,0.0027,97.88800000000026
曰,2217,414.0,0.0027,97.88530000000026
媒,2218,413.0,0.0027,97.89610000000027
殿,2219,412.0,0.0026,97.90130000000028
蛙,2220,412.0,0.0026,97.89870000000028
衬,2221,411.0,0.0026,97.90910000000028
钩,2222,411.0,0.0026,97.90390000000028
逝,2223,411.0,0.0026,97.90650000000028
哑,2224,410.0,0.0026,97.91430000000028
艇,2225,410.0,0.0026,97.91690000000028
罩,2226,410.0,0.0026,97.91170000000028
裸,2227,409.0,0.0026,97.91950000000028
岳,2228,409.0,0.0026,97.92210000000028
庸,2229,408.0,0.0026,97.93510000000029
嫌,2230,408.0,0.0026,97.93250000000029
窃,2231,408.0,0.0026,97.92990000000029
涵,2232,408.0,0.0026,97.92730000000029
砂,2233,408.0,0.0026,97.92470000000029
梨,2234,407.0,0.0026,97.9455000000003
泊,2235,407.0,0.0026,97.9429000000003
遣,2236,407.0,0.0026,97.94030000000029
熔,2237,407.0,0.0026,97.93770000000029
廉,2238,406.0,0.0026,97.9507000000003
傲,2239,406.0,0.0026,97.9481000000003
傻,2240,405.0,0.0026,97.9533000000003
畏,2241,404.0,0.0026,97.9559000000003
缴,2242,403.0,0.0026,97.9585000000003
钙,2243,403.0,0.0026,97.9611000000003
铅,2244,402.0,0.0026,97.9663000000003
乔,2245,402.0,0.0026,97.9637000000003
懒,2246,401.0,0.0026,97.9689000000003
萍,2247,401.0,0.0026,97.9715000000003
莉,2248,400.0,0.0026,97.9741000000003
挽,2249,399.0,0.0026,97.9767000000003
凄,2250,399.0,0.0026,97.97930000000031
刮,2251,396.0,0.0025,97.9818000000003
卓,2252,396.0,0.0025,97.9843000000003
档,2253,392.0,0.0025,97.9918000000003
妄,2254,392.0,0.0025,97.9893000000003
劫,2255,392.0,0.0025,97.9868000000003
阁,2256,391.0,0.0025,97.99680000000029
掀,2257,391.0,0.0025,97.99930000000029
哗,2258,391.0,0.0025,98.00180000000029
藤,2259,391.0,0.0025,97.9943000000003
吟,2260,389.0,0.0025,98.00930000000028
杏,2261,389.0,0.0025,98.00430000000028
颂,2262,389.0,0.0025,98.00680000000028
梢,2263,388.0,0.0025,98.01180000000028
罕,2264,387.0,0.0025,98.01930000000027
沸,2265,387.0,0.0025,98.01680000000027
滨,2266,387.0,0.0025,98.01430000000028
翔,2267,386.0,0.0025,98.02430000000027
汁,2268,386.0,0.0025,98.02680000000026
戈,2269,386.0,0.0025,98.02180000000027
愚,2270,385.0,0.0025,98.03430000000026
○,2271,385.0,0.0025,98.03180000000026
秧,2272,385.0,0.0025,98.02930000000026
抒,2273,384.0,0.0025,98.03680000000026
弊,2274,384.0,0.0025,98.03930000000025
姜,2275,384.0,0.0025,98.04180000000025
拘,2276,383.0,0.0025,98.05180000000024
贩,2277,383.0,0.0025,98.04930000000024
框,2278,383.0,0.0025,98.04430000000025
屁,2279,383.0,0.0025,98.04680000000025
喻,2280,382.0,0.0025,98.05930000000023
嘱,2281,382.0,0.0025,98.05430000000024
垫,2282,382.0,0.0025,98.05680000000024
迪,2283,381.0,0.0025,98.06180000000023
契,2284,380.0,0.0024,98.06420000000023
弗,2285,379.0,0.0024,98.06900000000022
瑶,2286,379.0,0.0024,98.07140000000021
赌,2287,379.0,0.0024,98.06660000000022
堤,2288,379.0,0.0024,98.0738000000002
哄,2289,378.0,0.0024,98.0762000000002
旨,2290,377.0,0.0024,98.08340000000018
晕,2291,377.0,0.0024,98.08100000000019
凳,2292,377.0,0.0024,98.0786000000002
址,2293,376.0,0.0024,98.08580000000018
彪,2294,376.0,0.0024,98.08820000000017
踢,2295,375.0,0.0024,98.09300000000016
俊,2296,375.0,0.0024,98.09540000000015
韦,2297,375.0,0.0024,98.09780000000015
贼,2298,375.0,0.0024,98.09060000000017
稚,2299,374.0,0.0024,98.10260000000014
蝶,2300,374.0,0.0024,98.10500000000013
账,2301,374.0,0.0024,98.10020000000014
凹,2302,373.0,0.0024,98.10740000000013
帕,2303,373.0,0.0024,98.10980000000012
携,2304,371.0,0.0024,98.11220000000012
茅,2305,370.0,0.0024,98.11460000000011
枢,2306,369.0,0.0024,98.12420000000009
溃,2307,369.0,0.0024,98.12180000000009
哨,2308,369.0,0.0024,98.1170000000001
枚,2309,369.0,0.0024,98.1194000000001
驳,2310,368.0,0.0024,98.12900000000008
歧,2311,368.0,0.0024,98.12660000000008
抄,2312,367.0,0.0024,98.13140000000007
弓,2313,367.0,0.0024,98.13380000000006
稼,2314,366.0,0.0024,98.13620000000006
颁,2315,366.0,0.0024,98.13860000000005
徽,2316,366.0,0.0024,98.14100000000005
杠,2317,365.0,0.0023,98.14330000000005
泳,2318,364.0,0.0023,98.14560000000006
蜡,2319,364.0,0.0023,98.14790000000006
吻,2320,363.0,0.0023,98.15020000000007
沾,2321,363.0,0.0023,98.15250000000007
绣,2322,363.0,0.0023,98.15480000000008
叮,2323,362.0,0.0023,98.15940000000009
谨,2324,362.0,0.0023,98.1617000000001
厨,2325,362.0,0.0023,98.15710000000009
拐,2326,361.0,0.0023,98.1640000000001
宴,2327,360.0,0.0023,98.1663000000001
鸦,2328,360.0,0.0023,98.16860000000011
衷,2329,360.0,0.0023,98.17090000000012
戚,2330,360.0,0.0023,98.17320000000012
粹,2331,358.0,0.0023,98.17550000000013
碑,2332,358.0,0.0023,98.17780000000013
煮,2333,357.0,0.0023,98.18010000000014
蕾,2334,356.0,0.0023,98.18240000000014
淑,2335,356.0,0.0023,98.18470000000015
逸,2336,355.0,0.0023,98.18700000000015
翁,2337,355.0,0.0023,98.18930000000016
倘,2338,354.0,0.0023,98.19160000000016
恳,2339,354.0,0.0023,98.19390000000017
逊,2340,353.0,0.0023,98.19620000000018
趟,2341,353.0,0.0023,98.19850000000018
讼,2342,351.0,0.0023,98.20080000000019
衍,2343,351.0,0.0023,98.20310000000019
蔽,2344,351.0,0.0023,98.2054000000002
胳,2345,350.0,0.0023,98.2100000000002
罐,2346,350.0,0.0023,98.2077000000002
裙,2347,349.0,0.0022,98.21220000000021
龟,2348,349.0,0.0022,98.21440000000021
奠,2349,349.0,0.0022,98.21660000000021
颌,2350,348.0,0.0022,98.21880000000021
驴,2351,348.0,0.0022,98.22100000000022
撕,2352,347.0,0.0022,98.22320000000022
蒂,2353,346.0,0.0022,98.23200000000023
姚,2354,346.0,0.0022,98.22980000000022
滥,2355,346.0,0.0022,98.22540000000022
恭,2356,346.0,0.0022,98.22760000000022
耻,2357,345.0,0.0022,98.23860000000023
蕴,2358,345.0,0.0022,98.23420000000023
骄,2359,345.0,0.0022,98.23640000000023
煌,2360,344.0,0.0022,98.24080000000023
冤,2361,343.0,0.0022,98.24300000000024
瞎,2362,343.0,0.0022,98.24520000000024
娇,2363,343.0,0.0022,98.24740000000024
杭,2364,343.0,0.0022,98.24960000000024
倦,2365,342.0,0.0022,98.25400000000025
愧,2366,342.0,0.0022,98.25180000000024
淮,2367,341.0,0.0022,98.25620000000025
柯,2368,340.0,0.0022,98.25840000000025
聊,2369,339.0,0.0022,98.26060000000025
侨,2370,338.0,0.0022,98.26280000000025
萝,2371,337.0,0.0022,98.26500000000026
惟,2372,337.0,0.0022,98.26720000000026
谅,2373,337.0,0.0022,98.26940000000026
瘤,2374,336.0,0.0022,98.27160000000026
蚂,2375,336.0,0.0022,98.27380000000026
崔,2376,336.0,0.0022,98.27600000000027
廊,2377,335.0,0.0022,98.28260000000027
溉,2378,335.0,0.0022,98.27820000000027
铸,2379,335.0,0.0022,98.28040000000027
髓,2380,334.0,0.0021,98.28470000000027
碌,2381,333.0,0.0021,98.28680000000027
拢,2382,333.0,0.0021,98.28890000000027
沫,2383,333.0,0.0021,98.29100000000027
帅,2384,331.0,0.0021,98.29310000000027
坟,2385,331.0,0.0021,98.29520000000026
娱,2386,331.0,0.0021,98.29730000000026
吏,2387,331.0,0.0021,98.29940000000026
峻,2388,330.0,0.0021,98.30360000000026
昼,2389,330.0,0.0021,98.30570000000026
歉,2390,330.0,0.0021,98.30150000000026
刹,2391,329.0,0.0021,98.30780000000026
坝,2392,329.0,0.0021,98.30990000000025
栖,2393,328.0,0.0021,98.31200000000025
捐,2394,328.0,0.0021,98.31410000000025
渊,2395,328.0,0.0021,98.31620000000025
傍,2396,327.0,0.0021,98.31830000000025
叭,2397,326.0,0.0021,98.32040000000025
鸽,2398,326.0,0.0021,98.32250000000025
淘,2399,324.0,0.0021,98.32460000000025
轿,2400,324.0,0.0021,98.32670000000024
呜,2401,324.0,0.0021,98.32880000000024
宰,2402,323.0,0.0021,98.33090000000024
谦,2403,323.0,0.0021,98.33510000000024
玄,2404,323.0,0.0021,98.33720000000024
丙,2405,323.0,0.0021,98.33300000000024
愣,2406,322.0,0.0021,98.33930000000024
朽,2407,322.0,0.0021,98.34140000000023
跪,2408,321.0,0.0021,98.34350000000023
券,2409,320.0,0.0021,98.34560000000023
寓,2410,320.0,0.0021,98.34770000000023
捏,2411,319.0,0.0021,98.35190000000023
搅,2412,319.0,0.0021,98.35400000000023
笨,2413,319.0,0.0021,98.34980000000023
槽,2414,319.0,0.0021,98.35610000000023
咋,2415,318.0,0.002,98.3661000000002
厦,2416,318.0,0.002,98.36210000000021
爪,2417,318.0,0.002,98.35810000000022
奎,2418,318.0,0.002,98.36010000000022
榜,2419,318.0,0.002,98.3641000000002
屠,2420,317.0,0.002,98.3681000000002
耸,2421,317.0,0.002,98.37010000000019
驼,2422,317.0,0.002,98.37210000000019
甩,2423,316.0,0.002,98.37610000000018
逮,2424,316.0,0.002,98.38610000000016
殷,2425,316.0,0.002,98.37810000000017
赚,2426,316.0,0.002,98.37410000000018
歼,2427,316.0,0.002,98.38010000000017
孢,2428,316.0,0.002,98.38210000000016
僵,2429,316.0,0.002,98.38410000000016
矣,2430,315.0,0.002,98.39010000000015
锤,2431,315.0,0.002,98.38810000000015
浴,2432,314.0,0.002,98.39210000000014
呐,2433,314.0,0.002,98.39410000000014
兹,2434,314.0,0.002,98.39610000000013
坎,2435,314.0,0.002,98.39810000000013
珊,2436,313.0,0.002,98.40010000000012
苯,2437,313.0,0.002,98.40210000000012
垦,2438,312.0,0.002,98.40410000000011
兜,2439,311.0,0.002,98.4101000000001
禅,2440,311.0,0.002,98.40610000000011
芝,2441,311.0,0.002,98.4081000000001
吁,2442,311.0,0.002,98.4121000000001
酶,2443,310.0,0.002,98.41410000000009
舆,2444,310.0,0.002,98.41610000000009
惶,2445,310.0,0.002,98.41810000000008
咐,2446,310.0,0.002,98.42010000000008
瓷,2447,309.0,0.002,98.42210000000007
陌,2448,309.0,0.002,98.42410000000007
颖,2449,309.0,0.002,98.42610000000006
帘,2450,308.0,0.002,98.43010000000005
摧,2451,308.0,0.002,98.43210000000005
赢,2452,308.0,0.002,98.42810000000006
裹,2453,308.0,0.002,98.43410000000004
瞅,2454,307.0,0.002,98.44010000000003
卸,2455,307.0,0.002,98.43610000000004
